,serum,virus,replicate,concentration,fraction infectivity
0,13_d15,pre-depletion,1,0.016666667,0.096029542
1,13_d15,pre-depletion,1,0.005555556,0.201284564
2,13_d15,pre-depletion,1,0.001851852,0.514796984
3,13_d15,pre-depletion,1,0.000617284,0.666875323
4,13_d15,pre-depletion,1,0.000205761,0.835682504
5,13_d15,pre-depletion,1,6.86E-05,0.990056712
6,13_d15,pre-depletion,1,2.29E-05,1.072242663
7,13_d15,pre-depletion,2,0.016666667,0.10902249
8,13_d15,pre-depletion,2,0.005555556,0.177597569
9,13_d15,pre-depletion,2,0.001851852,0.476556285
10,13_d15,pre-depletion,2,0.000617284,0.715461278
11,13_d15,pre-depletion,2,0.000205761,1.042834508
12,13_d15,pre-depletion,2,6.86E-05,1.013885364
13,13_d15,pre-depletion,2,2.29E-05,0.933298584
14,13_d15,post-depletion,1,0.016666667,0.336233351
15,13_d15,post-depletion,1,0.005555556,0.446064198
16,13_d15,post-depletion,1,0.001851852,0.613702051
17,13_d15,post-depletion,1,0.000617284,0.813329531
18,13_d15,post-depletion,1,0.000205761,0.967290967
19,13_d15,post-depletion,1,6.86E-05,0.946480862
20,13_d15,post-depletion,1,2.29E-05,1.08973047
21,13_d15,post-depletion,2,0.016666667,0.426274936
22,13_d15,post-depletion,2,0.005555556,0.513399271
23,13_d15,post-depletion,2,0.001851852,0.760729795
24,13_d15,post-depletion,2,0.000617284,0.705312453
25,13_d15,post-depletion,2,0.000205761,0.850643561
26,13_d15,post-depletion,2,6.86E-05,1.005398987
27,13_d15,post-depletion,2,2.29E-05,0.974970083
28,13_d15_2xbeads,pre-depletion,1,0.016666667,0.061362426
29,13_d15_2xbeads,pre-depletion,1,0.005555556,0.167914867
30,13_d15_2xbeads,pre-depletion,1,0.001851852,0.495166279
31,13_d15_2xbeads,pre-depletion,1,0.000617284,0.619114114
32,13_d15_2xbeads,pre-depletion,1,0.000205761,0.872419296
33,13_d15_2xbeads,pre-depletion,1,6.86E-05,0.943072636
34,13_d15_2xbeads,pre-depletion,1,2.29E-05,0.924586541
35,13_d15_2xbeads,pre-depletion,2,0.016666667,0.073345873
36,13_d15_2xbeads,pre-depletion,2,0.005555556,0.118929039
37,13_d15_2xbeads,pre-depletion,2,0.001851852,0.50583711
38,13_d15_2xbeads,pre-depletion,2,0.000617284,0.624000859
39,13_d15_2xbeads,pre-depletion,2,0.000205761,0.993913641
40,13_d15_2xbeads,pre-depletion,2,6.86E-05,0.922402378
41,13_d15_2xbeads,pre-depletion,2,2.29E-05,1.025529496
42,13_d15_2xbeads,post-depletion,1,0.016666667,0.443258181
43,13_d15_2xbeads,post-depletion,1,0.005555556,0.5085404
44,13_d15_2xbeads,post-depletion,1,0.001851852,0.714150178
45,13_d15_2xbeads,post-depletion,1,0.000617284,0.724790295
46,13_d15_2xbeads,post-depletion,1,0.000205761,0.791827214
47,13_d15_2xbeads,post-depletion,1,6.86E-05,0.89020306
48,13_d15_2xbeads,post-depletion,1,2.29E-05,1.08184681
49,13_d15_2xbeads,post-depletion,2,0.016666667,0.420009492
50,13_d15_2xbeads,post-depletion,2,0.005555556,0.411405031
51,13_d15_2xbeads,post-depletion,2,0.001851852,0.870420291
52,13_d15_2xbeads,post-depletion,2,0.000617284,0.768578399
53,13_d15_2xbeads,post-depletion,2,0.000205761,0.910107303
54,13_d15_2xbeads,post-depletion,2,6.86E-05,0.993151991
55,13_d15_2xbeads,post-depletion,2,2.29E-05,1.055415014
56,6C_d76,pre-depletion,1,0.025,-1.09E-06
57,6C_d76,pre-depletion,1,0.008333333,0.047703817
58,6C_d76,pre-depletion,1,0.002777778,0.280013745
59,6C_d76,pre-depletion,1,0.000925926,0.451850666
60,6C_d76,pre-depletion,1,0.000308642,0.720885866
61,6C_d76,pre-depletion,1,0.000102881,0.939940033
62,6C_d76,pre-depletion,1,3.43E-05,1.091725218
